product_id,name,in_store,embellishment_type,fabric,fit,graphic_type,origin,season_code,vendor,color_code,single_sku_catalog_entry,catalog,category,subcategory,current_price
76867839,Black Heather Hudson University Women's Burnout Racerback Tank Top,TRUE,Screen Print,50% Cotton/50% Polyester,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Black Heather,,Clothing & Accessories,Women,T-Shirts & Tanks,34
76917545,School of Journalism and Mass Communication - Hudson University 11 oz. Mug,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Nordic,White,76917546,Gifts & Collectibles,Drinkware,,9.95
76933824,Hudson University Titans Youth Hooded Sweatshirt,TRUE,Screen Print,50% Cotton/50% Polyester,Youth,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,34
76936522,Hudson University Titans Women's 1/4 Zip Shoreline Pullover,TRUE,Embroidered/Sewn,92% Polyester/8% Spandex,Classic,Mascot,Imported,Basic Non-Seasonal,Cutter & Buck,Bordeaux,,Clothing & Accessories,Women,Outerwear,59.99
76936559,Hudson University Infant Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Infant,Mascot,Imported,Basic Non-Seasonal,College Kids,,76936560,Clothing & Accessories,Kids,Infant & Toddler,16
76941390,"Hudson University Titans ""At the Pulse of Health"" Short Sleeve T-Shirt",TRUE,Screen Print,100% Cotton,,School of,Imported,Basic Non-Seasonal,Champion Products,Black,,Clothing & Accessories,Men,T-Shirts & Tanks,24
76956516,Hudson University Titans Youth Pack 'N Go Jacket,TRUE,Screen Print,100% Polyester,Youth,Mascot,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Kids,Youth,38
76966589,Hudson University Gymnastics Short Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
77003774,Hudson University Tank Top,TRUE,Screen Print,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,Champion Products,C Gold,,Clothing & Accessories,Men,T-Shirts & Tanks,18
77006004,Hudson University Adjustable Cap,TRUE,Embroidered/Sewn,100% Cotton,,Wordmark,Imported,Basic Non-Seasonal,47,Maroon,77006005,Clothing & Accessories,Men,Hats,25
77015617,Hudson University Women's Slim Fit Hooded 1/4 Zip Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,Classic,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Women,Sweatshirts,49.99
77024674,Hudson University 10 oz. Martini Glass,TRUE,Etched/Engraved,,,Official Seal,Made in USA,Basic Non-Seasonal,Jardine Associates,Clear,77024676,Gifts & Collectibles,Drinkware,,22
77024678,Hudson University 16 oz. Pilsner Glass,TRUE,Etched/Engraved,,,Official Seal,Made in USA,Basic Non-Seasonal,Jardine Associates,No Color,77024680,Gifts & Collectibles,Drinkware,,20
77024683,Hudson University 32 oz. Glass,TRUE,Etched/Engraved,,,Official Seal,Imported,Basic Non-Seasonal,Jardine Associates,Clear,77024684,Gifts & Collectibles,Drinkware,,55
77024685,Hudson University 14 oz. Glass,TRUE,Etched/Engraved,,,Official Seal,Made in USA,Basic Non-Seasonal,Jardine Associates,Clear,77024686,Gifts & Collectibles,Drinkware,,18
77024694,Hudson University Collector's Seal Glass,TRUE,Etched/Engraved,,,Official Seal,Imported,Basic Non-Seasonal,Jardine Associates,Clear,77024695,Gifts & Collectibles,Drinkware,,12
77026435,Hudson University Tattoo 4-Pack,TRUE,Decal,,,Athletic,Made in USA,Basic Non-Seasonal,"Innovative Adhesives, LLC",,77026436,Gifts & Collectibles,Tailgate & Spirit,,2.95
77026437,Hudson University Tattoo 4-Pack,TRUE,Decal,MOD01,Misc.,Athletic,Made in USA,Basic Non-Seasonal,"Innovative Adhesives, LLC",,77026438,Gifts & Collectibles,Tailgate & Spirit,,2.95
77026439,Hudson University Durawave Home Banner,TRUE,Screen Print,100% Nylon,,Wordmark,Imported,Basic Non-Seasonal,University Blanket & Flag Corp.,,77026440,Gifts & Collectibles,Tailgate & Spirit,,32
77026455,Hudson University Titans Leather Strap Keychain,TRUE,Etched/Engraved,,,Mascot,Imported,Basic Non-Seasonal,LXG,Black,77026456,Gifts & Collectibles,School Accessories,,8.95
77026459,Hudson University Tie Bar,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,Brass,77026460,Clothing & Accessories,Accessories,Watches & Jewelry,26
77026461,Hudson University Titans Brass Cufflinks,TRUE,Etched/Engraved,,,Mascot,Imported,Basic Non-Seasonal,LXG,Brass,77026462,Clothing & Accessories,Accessories,Watches & Jewelry,32
77026467,Hudson University Titans ID Holder,TRUE,Other Embellishment,,,Mascot,Imported,Basic Non-Seasonal,LXG,Burgundy,83323309,Gifts & Collectibles,School Accessories,,9.95
77026475,Hudson University Notecards 10-Pack,TRUE,Screen Print,,,Official Seal,Made in USA,Basic Non-Seasonal,Jardine Associates,White,77026476,Gifts & Collectibles,Office & Travel,,16
77026477,Hudson University Thank You Notecards 10-Pack,TRUE,Screen Print,,,Official Seal,Made in USA,Basic Non-Seasonal,Jardine Associates,White,77026478,Gifts & Collectibles,Office & Travel,,16
77026487,Hudson University Titans #2 Round Pencil,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,77026488,Gifts & Collectibles,Office & Travel,,0.95
77026491,"Hudson University Titans 22"" Bandanna",TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,77026492,Gifts & Collectibles,Tailgate & Spirit,,9.95
77026493,Hudson University Ceramic Pet Bowl,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Burgundy,77026494,Gifts & Collectibles,Pet Supplies,,26
77026495,Hudson University Titans Pet Bandanna,TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,,,Gifts & Collectibles,Pet Supplies,,9.95
77026497,Hudson University Titans 32 oz. Triton Bottle,TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,Nordic,Smoke,77026498,Gifts & Collectibles,Drinkware,,18
77026501,"Hudson University Titans 6"" Foam Football",TRUE,Screen Print,,,Mascot,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Maroon,77026502,Gifts & Collectibles,Tailgate & Spirit,,6.95
77026507,Hudson University Paw Magnet,TRUE,,,,,Made in USA,Basic Non-Seasonal,All Star Dogs,,77026508,Gifts & Collectibles,Pet Supplies,,9.95
77026509,"Hudson University 9.5"" Golden Retriever Plush Toy",TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,Maroon,77026510,Gifts & Collectibles,Kids & Baby,,18
77026511,"Hudson University Titans 9.5"" Schnauzer Plush Toy",TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,Maroon,77026512,Gifts & Collectibles,Kids & Baby,,18
77026513,"Hudson University Titans 9.5"" Beagle Plush Toy",TRUE,Screen Print,,,Mascot,Imported,Basic Non-Seasonal,Mascot Factory,Maroon,77026514,Gifts & Collectibles,Kids & Baby,,18
77026515,Hudson University 27 oz. Water Bottle,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Storm (grey),77026516,Gifts & Collectibles,Drinkware,,11.95
77026527,Hudson University Key Strap,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,,77026528,Gifts & Collectibles,School Accessories,,3.95
77026540,Hudson University Auto Emblem,TRUE,Other Embellishment,,,Wordmark,Made in USA,Basic Non-Seasonal,"Stockdale Technologies, Inc",,77026541,Gifts & Collectibles,Auto Accessories,,11.95
77026546,Hudson University 15 oz. El Grande Mug,TRUE,Screen Print,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,,77026547,Gifts & Collectibles,Drinkware,,11.95
77029290,Hudson University Women's Victory Springs Hooded Sweatshirt,TRUE,Screen Print,50% Polyester/43% Cotton/7% Rayon,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Fall Heather,,Clothing & Accessories,Women,Sweatshirts,62
77029295,Hudson University Cross Country T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
77035245,Hudson University Titans Car Flag,TRUE,Screen Print,,Misc.,Wordmark,Made in USA,Basic Non-Seasonal,Jaymac Sports Products,,77035248,Gifts & Collectibles,Tailgate & Spirit,,14
77035250,Hudson University Titans Car Flag,TRUE,,,,,Made in USA,Basic Non-Seasonal,Jaymac Sports Products,,77035251,Gifts & Collectibles,Tailgate & Spirit,,14
77035279,Hudson University Tennis T-Shirt,TRUE,Screen Print,100% Cotton,,Sport Program,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
77061123,Hudson University Holiday Greeting Cards 10-Pack,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Jardine Associates,,77061124,Gifts & Collectibles,Ornaments & Holiday,,19.95
77061125,Hudson University Tree Ornament,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,LXG,,77061126,Gifts & Collectibles,Ornaments & Holiday,,12
77084228,Hudson University Stadium Crew Neck Sweatshirt,TRUE,Embroidered/Sewn,80% Cotton/20% Polyester,,Wordmark,Imported,Basic Non-Seasonal,League Collegiate Wear,Maroon,77084230,Clothing & Accessories,Men,Sweatshirts,66
77084258,Hudson University Body Decals,TRUE,Other Embellishment,,,Wordmark,Made in USA,Basic Non-Seasonal,C.D.I. Corporation,,77084259,Gifts & Collectibles,Tailgate & Spirit,,4.99
77084263,Hudson University 16 oz. Tumbler,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,,77084265,Gifts & Collectibles,Drinkware,,22
77084269,Hudson University 24 oz. Tumbler,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,,77084270,Gifts & Collectibles,Drinkware,,25
77084276,Hudson University 24 oz. Watter Bottle,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,,77084277,Gifts & Collectibles,Drinkware,,
77084283,Hudson University Ice Bucket,TRUE,Screen Print,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,,77084285,Gifts & Collectibles,Drinkware,,52
77084291,Hudson University 17 oz. Bottle,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,"RFSJ, Inc",Rose Gold,77084292,Gifts & Collectibles,Drinkware,,29
77084362,Hudson University #85 Football Premium Jersey,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Football Hot Market,Adidas,,,Clothing & Accessories,Men,Jerseys,100
77084406,Hudson University #85 Football Premium Jersey Extended Sizes,TRUE,Embroidered/Sewn,100% Polyester,,SIDELINE,Imported,Football Hot Market,Adidas,,,Clothing & Accessories,Men,Jerseys,110
77100537,Hudson University 16 oz. Tumbler With Lid,TRUE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,77100538,Gifts & Collectibles,Drinkware,,22
77100541,Hudson University 24 oz. Tumbler With Lid,TRUE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,77100542,Gifts & Collectibles,Drinkware,,25
77100544,Hudson University 24 oz. Tumbler With Lid,TRUE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,77100545,Gifts & Collectibles,Drinkware,,25
77100553,Hudson University 24 oz. Watter Bottle With Lid,TRUE,Embroidered/Sewn,,,Straight,Made in USA,Basic Non-Seasonal,Tervis Tumbler,Clear,77100554,Gifts & Collectibles,Drinkware,,28
77100938,Hudson University Titans Women's No Show Socks,TRUE,Other Embellishment,76% Acry/21% Nylon/2% Spandx/1% Rub,,Mascot,Imported,Basic Non-Seasonal,"For Bare Feet, Inc.",,77100940,Clothing & Accessories,Accessories,Footwear,12
77133527,Hudson University Climalite Short Sleeve T-Shirt,TRUE,Screen Print,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Adidas,C Gold,,Clothing & Accessories,Men,T-Shirts & Tanks,25.99
77133536,"Hudson University ""Forks Up"" Foam Hand",TRUE,,,,,Imported,Basic Non-Seasonal,Wincraft Inc,Gold,77133537,Gifts & Collectibles,Tailgate & Spirit,,8.95
77147091,Maroon Hudson University Safari Hat,TRUE,Embroidered/Sewn,97% Polyester/3% Elastane,,SIDELINE,Imported,Fall,Adidas,Maroon,,Clothing & Accessories,Men,Hats,35
77168195,Hudson University Pack n Go Jacket,TRUE,Screen Print,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Champion Products,,,Clothing & Accessories,Men,Outerwear,46
77174464,Hudson University No Show Socks,TRUE,,100% Cotton,,,Imported,Basic Non-Seasonal,"Stance, Inc",,77174465,Clothing & Accessories,Accessories,Footwear,12
77186193,Hudson University Silicone Cell Phone Fan,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,LXG,Black,77186194,Electronics,Cell Phones,Phone Cases,
77186195,Hudson University Velour Cell Phone Cardholder,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,LXG,Burgundy,77186196,Electronics,Cell Phones,Phone Cases,9.95
77213710,Hudson University Titans Polo,TRUE,Embroidered/Sewn,62% Cotton/38% Polyester,,Mascot,Imported,Basic Non-Seasonal,Tommy Bahama Group,Black,,Clothing & Accessories,Men,Polos,110
77218240,Hudson University 6/6S/7 IPhone Case,TRUE,,,,,Imported,Basic Non-Seasonal,Centon Electronics Inc,,77218241,Electronics,Cell Phones,Phone Cases,20
77244352,Hudson University Schoool of Global Management Ball Ornament,TRUE,,,,,Made in USA,Basic Non-Seasonal,Spirit Products Ltd.,Navy,77244353,Gifts & Collectibles,Ornaments & Holiday,,11.95
77261982,Hudson University Alumni Cap,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Zephyr Graf-X,Charcoal/Maroon,77261983,Clothing & Accessories,Men,Hats,32
77261994,Hudson University Youth Snapback Cap,TRUE,Embroidered/Sewn,100% Polyester,,Arch,Imported,Basic Non-Seasonal,Zephyr Graf-X,Maroon,77261995,Clothing & Accessories,Kids,Youth,28
77262102,Hudson University Titans Cap,TRUE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,"New Era Cap Company,Inc.",White,,Clothing & Accessories,Men,Hats,30
77262106,Hudson University School of Global Management Cap,TRUE,Embroidered/Sewn,100% Cotton,,Mascot,Imported,Basic Non-Seasonal,"New Era Cap Company,Inc.",,77262107,Clothing & Accessories,Men,Hats,30
77262182,Hudson University Snowman Ornament,TRUE,Etched/Engraved,,,Wordmark,,Holiday,Jardine Associates,Silver,77262183,Gifts & Collectibles,Ornaments & Holiday,,25
77262185,Hudson University Tree Ornament,TRUE,Etched/Engraved,,,Wordmark,,Holiday,Jardine Associates,Silver,77262186,Gifts & Collectibles,Ornaments & Holiday,,25
77299785,Hudson University Tundra Roadie 14 Can Cooler,TRUE,,,,,Imported,Basic Non-Seasonal,Yeti Coolers,White,77299786,Gifts & Collectibles,Tailgate & Spirit,,249.95
77327897,Hudson University Sled Ornament,TRUE,Screen Print,,,Wordmark,,Basic Non-Seasonal,Boelter Brands,Red,77327898,Gifts & Collectibles,Ornaments & Holiday,,18
77327921,Hudson University Bottle Stopper,TRUE,,,,,Made in USA,Basic Non-Seasonal,Timeless Etchings LLC,Oak,77327922,Gifts & Collectibles,Drinkware,,9.95
77327935,Hudson University Clock,TRUE,Other Embellishment,,,Mascot,Made in USA,Basic Non-Seasonal,Timeless Etchings LLC,Oak,77327936,Gifts & Collectibles,Home Decor,,250
77405498,Hudson University Bell Ornament,TRUE,Etched/Engraved,,,Wordmark,,Holiday,Jardine Associates,Silver,77405499,Gifts & Collectibles,Ornaments & Holiday,,25
77405509,Hudson University Women's Athletic Fit 1/4 Zip Fleece Pullover Sweatshirt,TRUE,Embroidered/Sewn,,Classic,Wordmark,Imported,Holiday,Champion Products,Mineral Grey,,Clothing & Accessories,Women,Outerwear,54
77455114,Hudson University Polo,TRUE,Embroidered/Sewn,100% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Johnnie-O,Meteor Blue,,Clothing & Accessories,Men,Polos,85
77490840,Hudson University Clear Stadium Tote,TRUE,Screen Print,,,Straight,Imported,Basic Non-Seasonal,Logo Brands,,77490841,Clothing & Accessories,Accessories,Backpacks & Bags,11.95
77497699,Hudson University Titans Mock Twist Long Sleeve T-Shirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,Retro Brandss,Heather Grey,77497706,Clothing & Accessories,Men,T-Shirts & Tanks,35
77497707,Hudson University Atlas Mock Twist Short Sleeve T-Shirt,TRUE,Screen Print,50% Cotton/50% Polyester,,Trend/Fashion Graphic,Made in USA,Basic Non-Seasonal,Retro Brandss,Charcoal,,Clothing & Accessories,Men,T-Shirts & Tanks,30
77498941,Hudson University Titans Women's Alumni Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,Alumni,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Women,Polos,50
77506141,Hudson University 17 oz. Bottle,TRUE,,,,,Imported,Basic Non-Seasonal,"RFSJ, Inc",Black,77506142,Gifts & Collectibles,Drinkware,,29
77512412,Hudson University Titans Sunburst Polo,TRUE,Embroidered/Sewn,100% Polyester,,Mascot,Imported,Basic Non-Seasonal,Cutter & Buck,Black,,Clothing & Accessories,Men,Polos,54
77512436,Hudson University Lapel Pin,TRUE,Etched/Engraved,,,Wordmark,Imported,Basic Non-Seasonal,Spirit Products Ltd.,Antique Silver,77512437,Clothing & Accessories,Accessories,Watches & Jewelry,5.95
77512438,Hudson University 18 oz. Stainless Steel Water Bottle,TRUE,,,,,Imported,Basic Non-Seasonal,Catstudio Inc,Stainless Steel,77512439,Gifts & Collectibles,Drinkware,,
77512440,Hudson University Pouch,TRUE,,,,,Made in USA,Basic Non-Seasonal,Catstudio Inc,,77512441,Gifts & Collectibles,Office & Travel,,31.5
77512496,Hudson University Women's Jogger Pants,TRUE,Screen Print,50% Cotton/37% Polyester/13% Rayon,Classic,Trend/Fashion Graphic,Imported,Basic Non-Seasonal,League Collegiate Wear,Varsity Maroon Heather,,Clothing & Accessories,Women,Shorts & Pants,48
77515569,Hudson University 12 X 30 Pennant,TRUE,,,,,Imported,Basic Non-Seasonal,Wincraft Inc,,77515571,Gifts & Collectibles,Tailgate & Spirit,,11.95
77521426,Hudson University Brother T-Shirt,TRUE,Screen Print,100% Cotton,,Dad,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
77521440,Hudson University Sister T-Shirt,TRUE,Screen Print,100% Cotton,,Mom,Imported,Basic Non-Seasonal,Champion Products,Maroon,,Clothing & Accessories,Men,T-Shirts & Tanks,19.95
77528082,Hudson University Mug And Coaster Gift Combo Set,TRUE,Screen Print,,,Wordmark,Made in USA,Basic Non-Seasonal,Jardine Associates,,77528083,Gifts & Collectibles,Drinkware,,20
77528088,Hudson University Women's Northgate Polo,TRUE,Embroidered/Sewn,100% Polyester,Classic,Straight,Imported,Basic Non-Seasonal,Cutter & Buck,,,Clothing & Accessories,Women,Polos,50
77545976,Hudson University Mom Women's Relaxed Fit Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Classic,Mom,Imported,Basic Non-Seasonal,Gear For Sports,Maroon,,Clothing & Accessories,Women,T-Shirts & Tanks,22
77545982,Hudson University Grandma Women's Relaxed Fit Short Sleeve T-Shirt,TRUE,Screen Print,60% Cotton/40% Polyester,Classic,Mom,Imported,Basic Non-Seasonal,Gear For Sports,,,Clothing & Accessories,Women,T-Shirts & Tanks,22
77546091,Hudson University Sweatpants,TRUE,Screen Print,50% Cotton/50% Polyester,,Wordmark,Imported,Basic Non-Seasonal,Champion Products,Black,83129154,Clothing & Accessories,Men,Shorts & Pants,34
77546138,Hudson University Titans Women's Long Sleeve T-Shirt,TRUE,Screen Print,100% Cotton,Crop,Mascot,Imported,Basic Non-Seasonal,League Collegiate Wear,,,Clothing & Accessories,Women,T-Shirts & Tanks,38
