order_id,outlet,date
82268,Dick 's Sproting Goods,2012-10-06 00:00:00
82269,Academy Sports,2012-10-07 00:00:00
82270,K-Mart,2012-10-07 00:00:00
82271,Academy Sports,2012-10-09 00:00:00
82272,Sam 's Club,2012-10-09 00:00:00
82273,Target,2012-10-09 00:00:00
82274,Costco,2012-10-10 00:00:00
82275,Academy Sports,2012-10-11 00:00:00
82276,Big 5,2012-10-11 00:00:00
82277,Target,2012-10-11 00:00:00
82278,Walmart,2012-10-11 00:00:00
82279,Costco,2012-10-12 00:00:00
82280,Sam 's Club,2012-10-12 00:00:00
82281,K-Mart,2012-10-13 00:00:00
82282,Target,2012-10-13 00:00:00
82283,Academy Sports,2012-10-14 00:00:00
82284,Costco,2012-10-14 00:00:00
82285,Sam 's Club,2012-10-14 00:00:00
82286,Big 5,2012-10-15 00:00:00
82287,K-Mart,2012-10-15 00:00:00
82288,Walmart,2012-10-15 00:00:00
82289,Costco,2012-10-16 00:00:00
82290,Dick 's Sproting Goods,2012-10-16 00:00:00
82291,Sam 's Club,2012-10-16 00:00:00
82292,Big 5,2012-10-17 00:00:00
82293,K-Mart,2012-10-17 00:00:00
82294,Target,2012-10-17 00:00:00
82295,Academy Sports,2012-10-18 00:00:00
82296,Big 5,2012-10-19 00:00:00
82297,K-Mart,2012-10-19 00:00:00
82298,Target,2012-10-19 00:00:00
82299,Walmart,2012-10-19 00:00:00
82300,Costco,2012-10-20 00:00:00
82301,Dick 's Sproting Goods,2012-10-20 00:00:00
82302,Sam 's Club,2012-10-20 00:00:00
82303,Big 5,2012-10-21 00:00:00
82304,Walmart,2012-10-21 00:00:00
82305,Costco,2012-10-22 00:00:00
82306,Academy Sports,2012-10-23 00:00:00
82307,Big 5,2012-10-23 00:00:00
82308,Dick 's Sproting Goods,2012-10-23 00:00:00
82309,K-Mart,2012-10-23 00:00:00
82310,Target,2012-10-23 00:00:00
82311,Costco,2012-10-24 00:00:00
82312,Sam 's Club,2012-10-24 00:00:00
82313,Big 5,2012-10-25 00:00:00
82314,Academy Sports,2012-10-26 00:00:00
82315,K-Mart,2012-10-26 00:00:00
82316,Walmart,2012-10-26 00:00:00
82317,Dick 's Sproting Goods,2012-10-27 00:00:00
82318,Target,2012-10-27 00:00:00
82319,Academy Sports,2012-10-28 00:00:00
82320,Sam 's Club,2012-10-28 00:00:00
82321,Costco,2012-10-29 00:00:00
82322,Dick 's Sproting Goods,2012-10-29 00:00:00
82323,Target,2012-10-29 00:00:00
82324,Academy Sports,2012-10-30 00:00:00
82325,K-Mart,2012-10-30 00:00:00
82326,Sam 's Club,2012-10-30 00:00:00
82327,Walmart,2012-10-30 00:00:00
82328,Dick 's Sproting Goods,2012-10-31 00:00:00
82329,Big 5,2012-11-01 00:00:00
82330,K-Mart,2012-11-01 00:00:00
82331,Sam 's Club,2012-11-01 00:00:00
82332,Target,2012-11-01 00:00:00
82333,Walmart,2012-11-01 00:00:00
82334,Academy Sports,2012-11-02 00:00:00
82335,Dick 's Sproting Goods,2012-11-02 00:00:00
82336,Target,2012-11-03 00:00:00
82337,Sam 's Club,2012-11-04 00:00:00
82338,Academy Sports,2012-11-05 00:00:00
82339,Costco,2012-11-05 00:00:00
82340,K-Mart,2012-11-05 00:00:00
82341,Target,2012-11-05 00:00:00
82342,Academy Sports,2012-11-07 00:00:00
82343,Big 5,2012-11-07 00:00:00
82344,Costco,2012-11-07 00:00:00
82345,K-Mart,2012-11-07 00:00:00
82346,Walmart,2012-11-07 00:00:00
82347,Target,2012-11-08 00:00:00
82348,Academy Sports,2012-11-09 00:00:00
82349,K-Mart,2012-11-09 00:00:00
82350,Sam 's Club,2012-11-09 00:00:00
82351,Walmart,2012-11-09 00:00:00
82352,Big 5,2012-11-10 00:00:00
82353,Dick 's Sproting Goods,2012-11-10 00:00:00
82354,Target,2012-11-10 00:00:00
82355,Sam 's Club,2012-11-11 00:00:00
82356,Walmart,2012-11-11 00:00:00
82357,Academy Sports,2012-11-12 00:00:00
82358,Target,2012-11-12 00:00:00
82359,Big 5,2012-11-13 00:00:00
82360,Costco,2012-11-13 00:00:00
82361,Sam 's Club,2012-11-13 00:00:00
82362,Academy Sports,2012-11-14 00:00:00
82363,K-Mart,2012-11-14 00:00:00
82364,Target,2012-11-14 00:00:00
82365,Walmart,2012-11-14 00:00:00
82366,Costco,2012-11-15 00:00:00
82367,Dick 's Sproting Goods,2012-11-15 00:00:00
82368,Sam 's Club,2012-11-15 00:00:00
82369,Target,2012-11-16 00:00:00
82370,Costco,2012-11-17 00:00:00
82371,Dick 's Sproting Goods,2012-11-17 00:00:00
82372,K-Mart,2012-11-17 00:00:00
82373,Sam 's Club,2012-11-17 00:00:00
82374,Academy Sports,2012-11-18 00:00:00
82375,Big 5,2012-11-18 00:00:00
82376,Target,2012-11-18 00:00:00
82377,Dick 's Sproting Goods,2012-11-19 00:00:00
82378,Sam 's Club,2012-11-20 00:00:00
82379,Academy Sports,2012-11-21 00:00:00
82380,Costco,2012-11-21 00:00:00
82381,K-Mart,2012-11-21 00:00:00
82382,Target,2012-11-21 00:00:00
82383,Costco,2012-11-23 00:00:00
82384,Target,2012-11-23 00:00:00
82385,Walmart,2012-11-23 00:00:00
82386,Big 5,2012-11-24 00:00:00
82387,K-Mart,2012-11-24 00:00:00
82388,Academy Sports,2012-11-25 00:00:00
82389,Dick 's Sproting Goods,2012-11-25 00:00:00
82390,Target,2012-11-25 00:00:00
82391,Big 5,2012-11-27 00:00:00
82392,Costco,2012-11-27 00:00:00
82393,K-Mart,2012-11-27 00:00:00
82394,Sam 's Club,2012-11-27 00:00:00
82395,Target,2012-11-27 00:00:00
82396,Walmart,2012-11-27 00:00:00
82397,Dick 's Sproting Goods,2012-11-28 00:00:00
82398,Academy Sports,2012-11-29 00:00:00
82399,Big 5,2012-11-29 00:00:00
82400,Walmart,2012-11-29 00:00:00
82401,Costco,2012-11-30 00:00:00
82402,Sam 's Club,2012-11-30 00:00:00
82403,Target,2012-11-30 00:00:00
82404,Walmart,2012-12-01 00:00:00
82405,Academy Sports,2012-12-02 00:00:00
82406,K-Mart,2012-12-02 00:00:00
82407,Sam 's Club,2012-12-02 00:00:00
82408,Target,2012-12-02 00:00:00
82409,Big 5,2012-12-03 00:00:00
82410,Costco,2012-12-03 00:00:00
82411,Walmart,2012-12-03 00:00:00
82412,Academy Sports,2012-12-04 00:00:00
82413,Big 5,2012-12-05 00:00:00
82414,Costco,2012-12-05 00:00:00
82415,Dick 's Sproting Goods,2012-12-05 00:00:00
82416,Sam 's Club,2012-12-05 00:00:00
82417,Target,2012-12-05 00:00:00
82418,Walmart,2012-12-05 00:00:00
82419,Academy Sports,2012-12-06 00:00:00
82420,K-Mart,2012-12-07 00:00:00
82421,Walmart,2012-12-07 00:00:00
82422,Big 5,2012-12-08 00:00:00
82423,Costco,2012-12-08 00:00:00
82424,Sam 's Club,2012-12-08 00:00:00
82425,Target,2012-12-08 00:00:00
82426,Dick 's Sproting Goods,2012-12-09 00:00:00
82427,Big 5,2012-12-10 00:00:00
82428,K-Mart,2012-12-10 00:00:00
82429,Sam 's Club,2012-12-10 00:00:00
82430,Dick 's Sproting Goods,2012-12-11 00:00:00
82431,Target,2012-12-11 00:00:00
82432,Big 5,2012-12-12 00:00:00
82433,Sam 's Club,2012-12-12 00:00:00
82434,Costco,2012-12-13 00:00:00
82435,K-Mart,2012-12-13 00:00:00
82436,Big 5,2012-12-14 00:00:00
82437,Target,2012-12-14 00:00:00
82438,Walmart,2012-12-14 00:00:00
82439,Academy Sports,2012-12-16 00:00:00
82440,Dick 's Sproting Goods,2012-12-16 00:00:00
82441,Sam 's Club,2012-12-16 00:00:00
82442,Target,2012-12-16 00:00:00
82443,Walmart,2012-12-16 00:00:00
82444,Big 5,2012-12-17 00:00:00
82445,K-Mart,2012-12-17 00:00:00
82446,Dick 's Sproting Goods,2012-12-18 00:00:00
82447,Academy Sports,2012-12-19 00:00:00
82448,K-Mart,2012-12-19 00:00:00
82449,Sam 's Club,2012-12-19 00:00:00
82450,Target,2012-12-19 00:00:00
82451,Walmart,2012-12-19 00:00:00
82452,Costco,2012-12-20 00:00:00
82453,Academy Sports,2012-12-21 00:00:00
82454,Dick 's Sproting Goods,2012-12-21 00:00:00
82455,Walmart,2012-12-21 00:00:00
82456,Big 5,2012-12-22 00:00:00
82457,Costco,2012-12-22 00:00:00
82458,Sam 's Club,2012-12-22 00:00:00
82459,Target,2012-12-22 00:00:00
82460,Walmart,2012-12-23 00:00:00
82461,Academy Sports,2012-12-24 00:00:00
82462,Target,2012-12-24 00:00:00
82463,Costco,2012-12-25 00:00:00
82464,Dick 's Sproting Goods,2012-12-25 00:00:00
82465,Sam 's Club,2012-12-25 00:00:00
82466,Walmart,2012-12-25 00:00:00
82467,Academy Sports,2012-12-26 00:00:00
82468,Target,2012-12-26 00:00:00
82469,Costco,2012-12-27 00:00:00
82470,Academy Sports,2012-12-28 00:00:00
82471,Big 5,2012-12-28 00:00:00
82472,Dick 's Sproting Goods,2012-12-28 00:00:00
82473,K-Mart,2012-12-28 00:00:00
82474,Sam 's Club,2012-12-28 00:00:00
82475,Target,2012-12-28 00:00:00
82476,Costco,2012-12-29 00:00:00
82477,Walmart,2012-12-29 00:00:00
82478,Big 5,2012-12-30 00:00:00
82479,K-Mart,2012-12-30 00:00:00
82480,Dick 's Sproting Goods,2013-01-01 00:00:00
82481,Big 5,2013-01-02 00:00:00
82482,K-Mart,2013-01-02 00:00:00
82483,Target,2013-01-03 00:00:00
82484,Academy Sports,2013-01-04 00:00:00
82485,Costco,2013-01-04 00:00:00
82486,K-Mart,2013-01-04 00:00:00
82487,Sam 's Club,2013-01-04 00:00:00
82488,Dick 's Sproting Goods,2013-01-05 00:00:00
82489,Target,2013-01-05 00:00:00
82490,Academy Sports,2013-01-06 00:00:00
82491,Sam 's Club,2013-01-06 00:00:00
82492,Target,2013-01-07 00:00:00
82493,Dick 's Sproting Goods,2013-01-08 00:00:00
82494,Academy Sports,2013-01-09 00:00:00
82495,Big 5,2013-01-09 00:00:00
82496,Costco,2013-01-09 00:00:00
82497,K-Mart,2013-01-09 00:00:00
82498,Target,2013-01-09 00:00:00
82499,Dick 's Sproting Goods,2013-01-10 00:00:00
82500,Sam 's Club,2013-01-10 00:00:00
82501,Walmart,2013-01-10 00:00:00
82502,K-Mart,2013-01-12 00:00:00
82503,Sam 's Club,2013-01-12 00:00:00
82504,Walmart,2013-01-12 00:00:00
82505,Academy Sports,2013-01-13 00:00:00
82506,Dick 's Sproting Goods,2013-01-14 00:00:00
82507,Target,2013-01-14 00:00:00
82508,Sam 's Club,2013-01-15 00:00:00
82509,Costco,2013-01-16 00:00:00
82510,Academy Sports,2013-01-17 00:00:00
82511,K-Mart,2013-01-17 00:00:00
82512,Sam 's Club,2013-01-17 00:00:00
82513,Costco,2013-01-18 00:00:00
82514,Big 5,2013-01-19 00:00:00
82515,Target,2013-01-19 00:00:00
82516,Walmart,2013-01-21 00:00:00
82517,Costco,2013-01-22 00:00:00
82518,Dick 's Sproting Goods,2013-01-22 00:00:00
82519,K-Mart,2013-01-22 00:00:00
82520,Target,2013-01-22 00:00:00
82521,Big 5,2013-01-23 00:00:00
82522,Sam 's Club,2013-01-23 00:00:00
82523,Walmart,2013-01-23 00:00:00
82524,K-Mart,2013-01-24 00:00:00
82525,Academy Sports,2013-01-25 00:00:00
82526,Big 5,2013-01-25 00:00:00
82527,Costco,2013-01-26 00:00:00
82528,Sam 's Club,2013-01-26 00:00:00
82529,Target,2013-01-26 00:00:00
82530,K-Mart,2013-01-27 00:00:00
82531,Walmart,2013-01-27 00:00:00
82532,Sam 's Club,2013-01-28 00:00:00
82533,Target,2013-01-29 00:00:00
82534,Academy Sports,2013-01-30 00:00:00
82535,Big 5,2013-01-30 00:00:00
82536,Sam 's Club,2013-01-30 00:00:00
82537,Costco,2013-01-31 00:00:00
82538,Target,2013-01-31 00:00:00
82539,Academy Sports,2013-02-01 00:00:00
82540,Big 5,2013-02-01 00:00:00
82541,Dick 's Sproting Goods,2013-02-01 00:00:00
82542,Walmart,2013-02-01 00:00:00
82543,Target,2013-02-02 00:00:00
82544,Dick 's Sproting Goods,2013-02-03 00:00:00
82545,Big 5,2013-02-04 00:00:00
82546,K-Mart,2013-02-04 00:00:00
82547,Target,2013-02-04 00:00:00
82548,Academy Sports,2013-02-05 00:00:00
82549,Costco,2013-02-06 00:00:00
82550,Sam 's Club,2013-02-06 00:00:00
82551,Academy Sports,2013-02-07 00:00:00
82552,Big 5,2013-02-08 00:00:00
82553,K-Mart,2013-02-08 00:00:00
82554,Target,2013-02-08 00:00:00
82555,Walmart,2013-02-08 00:00:00
82556,Academy Sports,2013-02-10 00:00:00
82557,K-Mart,2013-02-10 00:00:00
82558,Walmart,2013-02-10 00:00:00
82559,Academy Sports,2013-02-12 00:00:00
82560,Dick 's Sproting Goods,2013-02-13 00:00:00
82561,K-Mart,2013-02-13 00:00:00
82562,Big 5,2013-02-14 00:00:00
82563,Walmart,2013-02-14 00:00:00
82564,Academy Sports,2013-02-15 00:00:00
82565,Sam 's Club,2013-02-15 00:00:00
82566,Costco,2013-02-16 00:00:00
82567,K-Mart,2013-02-16 00:00:00
82568,Target,2013-02-16 00:00:00
82569,Sam 's Club,2013-02-17 00:00:00
82570,Walmart,2013-02-17 00:00:00
82571,Academy Sports,2013-02-18 00:00:00
82572,Costco,2013-02-18 00:00:00
82573,Target,2013-02-18 00:00:00
82574,Big 5,2013-02-19 00:00:00
82575,Dick 's Sproting Goods,2013-02-19 00:00:00
82576,K-Mart,2013-02-19 00:00:00
82577,Academy Sports,2013-02-20 00:00:00
82578,Target,2013-02-20 00:00:00
82579,Costco,2013-02-21 00:00:00
82580,Walmart,2013-02-21 00:00:00
82581,Academy Sports,2013-02-22 00:00:00
82582,K-Mart,2013-02-22 00:00:00
82583,Sam 's Club,2013-02-22 00:00:00
82584,Target,2013-02-22 00:00:00
82585,Walmart,2013-02-23 00:00:00
82586,Academy Sports,2013-02-24 00:00:00
82587,Target,2013-02-24 00:00:00
82588,Costco,2013-02-25 00:00:00
82589,Walmart,2013-02-25 00:00:00
82590,Sam 's Club,2013-02-26 00:00:00
82591,Target,2013-02-26 00:00:00
82592,Academy Sports,2013-02-27 00:00:00
82593,K-Mart,2013-02-27 00:00:00
82594,Walmart,2013-02-27 00:00:00
82595,Big 5,2013-02-28 00:00:00
82596,Dick 's Sproting Goods,2013-02-28 00:00:00
82597,Academy Sports,2013-03-01 00:00:00
82598,Costco,2013-03-01 00:00:00
82599,Target,2013-03-01 00:00:00
82600,Walmart,2013-03-01 00:00:00
82601,Big 5,2013-03-02 00:00:00
82602,Sam 's Club,2013-03-02 00:00:00
82603,Academy Sports,2013-03-03 00:00:00
82604,Costco,2013-03-03 00:00:00
82605,Walmart,2013-03-04 00:00:00
82606,Academy Sports,2013-03-05 00:00:00
82607,K-Mart,2013-03-05 00:00:00
82608,Sam 's Club,2013-03-05 00:00:00
82609,Big 5,2013-03-06 00:00:00
82610,Academy Sports,2013-03-07 00:00:00
82611,Costco,2013-03-07 00:00:00
82612,Dick 's Sproting Goods,2013-03-07 00:00:00
82613,Sam 's Club,2013-03-07 00:00:00
82614,K-Mart,2013-03-08 00:00:00
82615,Costco,2013-03-09 00:00:00
82616,Target,2013-03-09 00:00:00
82617,Academy Sports,2013-03-10 00:00:00
82618,Big 5,2013-03-10 00:00:00
82619,Dick 's Sproting Goods,2013-03-10 00:00:00
82620,Walmart,2013-03-10 00:00:00
82621,K-Mart,2013-03-11 00:00:00
82622,Sam 's Club,2013-03-11 00:00:00
82623,Big 5,2013-03-12 00:00:00
82624,Academy Sports,2013-03-13 00:00:00
82625,Sam 's Club,2013-03-13 00:00:00
82626,Walmart,2013-03-13 00:00:00
82627,Target,2013-03-14 00:00:00
82628,Academy Sports,2013-03-15 00:00:00
82629,Big 5,2013-03-15 00:00:00
82630,Dick 's Sproting Goods,2013-03-15 00:00:00
82631,K-Mart,2013-03-15 00:00:00
82632,Walmart,2013-03-15 00:00:00
82633,Sam 's Club,2013-03-16 00:00:00
82634,Target,2013-03-16 00:00:00
82635,Academy Sports,2013-03-17 00:00:00
82636,Costco,2013-03-17 00:00:00
82637,Walmart,2013-03-17 00:00:00
82638,Big 5,2013-03-18 00:00:00
82639,Dick 's Sproting Goods,2013-03-18 00:00:00
82640,K-Mart,2013-03-18 00:00:00
82641,Costco,2013-03-19 00:00:00
82642,Sam 's Club,2013-03-19 00:00:00
82643,Target,2013-03-19 00:00:00
82644,Walmart,2013-03-19 00:00:00
82645,Costco,2013-03-21 00:00:00
82646,Walmart,2013-03-21 00:00:00
82647,Academy Sports,2013-03-22 00:00:00
82648,K-Mart,2013-03-22 00:00:00
82649,Target,2013-03-22 00:00:00
82650,Big 5,2013-03-23 00:00:00
82651,Costco,2013-03-23 00:00:00
82652,K-Mart,2013-03-24 00:00:00
82653,Target,2013-03-24 00:00:00
82654,Walmart,2013-03-25 00:00:00
82655,Costco,2013-03-26 00:00:00
82656,K-Mart,2013-03-26 00:00:00
82657,Sam 's Club,2013-03-26 00:00:00
82658,Academy Sports,2013-03-27 00:00:00
82659,Big 5,2013-03-27 00:00:00
82660,Walmart,2013-03-27 00:00:00
82661,Costco,2013-03-28 00:00:00
82662,K-Mart,2013-03-28 00:00:00
82663,Academy Sports,2013-03-29 00:00:00
82664,Dick 's Sproting Goods,2013-03-29 00:00:00
82665,Sam 's Club,2013-03-29 00:00:00
82666,Target,2013-03-29 00:00:00
82667,Big 5,2013-03-30 00:00:00
82668,K-Mart,2013-03-30 00:00:00
82669,Walmart,2013-03-30 00:00:00
82670,Academy Sports,2013-03-31 00:00:00
82671,Dick 's Sproting Goods,2013-03-31 00:00:00
82672,Target,2013-03-31 00:00:00
82673,K-Mart,2013-04-01 00:00:00
82674,Target,2013-04-02 00:00:00
82675,K-Mart,2013-04-03 00:00:00
82676,Sam 's Club,2013-04-03 00:00:00
82677,Big 5,2013-04-04 00:00:00
82678,Costco,2013-04-04 00:00:00
82679,Academy Sports,2013-04-05 00:00:00
82680,Dick 's Sproting Goods,2013-04-05 00:00:00
82681,Big 5,2013-04-06 00:00:00
82682,Costco,2013-04-06 00:00:00
82683,K-Mart,2013-04-06 00:00:00
82684,Target,2013-04-06 00:00:00
82685,Walmart,2013-04-06 00:00:00
82686,Dick 's Sproting Goods,2013-04-07 00:00:00
82687,Sam 's Club,2013-04-07 00:00:00
82688,Academy Sports,2013-04-08 00:00:00
82689,Target,2013-04-08 00:00:00
82690,Walmart,2013-04-08 00:00:00
82691,Big 5,2013-04-10 00:00:00
82692,Dick 's Sproting Goods,2013-04-10 00:00:00
82693,K-Mart,2013-04-10 00:00:00
82694,Target,2013-04-10 00:00:00
82695,Walmart,2013-04-10 00:00:00
82696,Sam 's Club,2013-04-11 00:00:00
82697,Academy Sports,2013-04-12 00:00:00
82698,K-Mart,2013-04-12 00:00:00
82699,Big 5,2013-04-13 00:00:00
82700,Dick 's Sproting Goods,2013-04-13 00:00:00
82701,Sam 's Club,2013-04-13 00:00:00
82702,Walmart,2013-04-13 00:00:00
82703,Costco,2013-04-14 00:00:00
82704,K-Mart,2013-04-14 00:00:00
82705,Target,2013-04-14 00:00:00
82706,Academy Sports,2013-04-15 00:00:00
82707,Sam 's Club,2013-04-15 00:00:00
82708,Costco,2013-04-16 00:00:00
82709,K-Mart,2013-04-16 00:00:00
82710,Target,2013-04-16 00:00:00
82711,Big 5,2013-04-17 00:00:00
82712,Walmart,2013-04-17 00:00:00
82713,K-Mart,2013-04-18 00:00:00
82714,Target,2013-04-18 00:00:00
82715,Dick 's Sproting Goods,2013-04-19 00:00:00
82716,Academy Sports,2013-04-20 00:00:00
82717,Big 5,2013-04-20 00:00:00
82718,K-Mart,2013-04-20 00:00:00
82719,Sam 's Club,2013-04-20 00:00:00
82720,Target,2013-04-20 00:00:00
82721,Costco,2013-04-21 00:00:00
82722,Academy Sports,2013-04-22 00:00:00
82723,Big 5,2013-04-22 00:00:00
82724,Target,2013-04-22 00:00:00
82725,Walmart,2013-04-22 00:00:00
82726,Costco,2013-04-23 00:00:00
82727,Academy Sports,2013-04-24 00:00:00
82728,Dick 's Sproting Goods,2013-04-24 00:00:00
82729,Target,2013-04-24 00:00:00
82730,Costco,2013-04-25 00:00:00
82731,Academy Sports,2013-04-26 00:00:00
82732,Walmart,2013-04-26 00:00:00
82733,Big 5,2013-04-27 00:00:00
82734,Costco,2013-04-27 00:00:00
82735,K-Mart,2013-04-27 00:00:00
82736,Sam 's Club,2013-04-28 00:00:00
82737,Walmart,2013-04-28 00:00:00
82738,Costco,2013-04-29 00:00:00
82739,Target,2013-04-29 00:00:00
82740,Academy Sports,2013-04-30 00:00:00
82741,Big 5,2013-04-30 00:00:00
82742,K-Mart,2013-04-30 00:00:00
82743,Costco,2013-05-01 00:00:00
82744,Sam 's Club,2013-05-01 00:00:00
82745,Target,2013-05-01 00:00:00
82746,Academy Sports,2013-05-02 00:00:00
82747,Costco,2013-05-03 00:00:00
82748,K-Mart,2013-05-03 00:00:00
82749,Walmart,2013-05-03 00:00:00
82750,Dick 's Sproting Goods,2013-05-04 00:00:00
82751,Sam 's Club,2013-05-04 00:00:00
82752,Big 5,2013-05-05 00:00:00
82753,K-Mart,2013-05-05 00:00:00
82754,Target,2013-05-05 00:00:00
82755,Walmart,2013-05-05 00:00:00
82756,Academy Sports,2013-05-06 00:00:00
82757,Dick 's Sproting Goods,2013-05-06 00:00:00
82758,Sam 's Club,2013-05-06 00:00:00
82759,Big 5,2013-05-07 00:00:00
82760,Target,2013-05-07 00:00:00
82761,Walmart,2013-05-08 00:00:00
82762,Academy Sports,2013-05-09 00:00:00
82763,K-Mart,2013-05-09 00:00:00
82764,Target,2013-05-09 00:00:00
82765,Costco,2013-05-10 00:00:00
82766,Big 5,2013-05-11 00:00:00
82767,Dick 's Sproting Goods,2013-05-11 00:00:00
82768,Walmart,2013-05-11 00:00:00
82769,Academy Sports,2013-05-12 00:00:00
82770,Costco,2013-05-12 00:00:00
82771,K-Mart,2013-05-12 00:00:00
82772,Big 5,2013-05-13 00:00:00
82773,Target,2013-05-13 00:00:00
82774,Costco,2013-05-14 00:00:00
82775,Sam 's Club,2013-05-14 00:00:00
82776,Walmart,2013-05-14 00:00:00
82777,Target,2013-05-15 00:00:00
82778,Academy Sports,2013-05-16 00:00:00
82779,K-Mart,2013-05-16 00:00:00
82780,Sam 's Club,2013-05-16 00:00:00
82781,Walmart,2013-05-16 00:00:00
82782,Dick 's Sproting Goods,2013-05-17 00:00:00
82783,Academy Sports,2013-05-18 00:00:00
82784,K-Mart,2013-05-18 00:00:00
82785,Sam 's Club,2013-05-18 00:00:00
82786,Walmart,2013-05-18 00:00:00
82787,Costco,2013-05-19 00:00:00
82788,Target,2013-05-19 00:00:00
82789,Walmart,2013-05-20 00:00:00
82790,Academy Sports,2013-05-21 00:00:00
82791,Costco,2013-05-21 00:00:00
82792,Dick 's Sproting Goods,2013-05-21 00:00:00
82793,Sam 's Club,2013-05-21 00:00:00
82794,Target,2013-05-22 00:00:00
82795,Academy Sports,2013-05-23 00:00:00
82796,Sam 's Club,2013-05-23 00:00:00
82797,Big 5,2013-05-24 00:00:00
82798,Costco,2013-05-24 00:00:00
82799,Dick 's Sproting Goods,2013-05-24 00:00:00
82800,K-Mart,2013-05-24 00:00:00
82801,Walmart,2013-05-25 00:00:00
82802,Academy Sports,2013-05-26 00:00:00
82803,Big 5,2013-05-26 00:00:00
82804,Costco,2013-05-26 00:00:00
82805,Target,2013-05-26 00:00:00
82806,Big 5,2013-05-28 00:00:00
82807,Costco,2013-05-28 00:00:00
82808,K-Mart,2013-05-28 00:00:00
82809,Target,2013-05-28 00:00:00
82810,Dick 's Sproting Goods,2013-05-29 00:00:00
82811,Sam 's Club,2013-05-29 00:00:00
82812,Academy Sports,2013-05-30 00:00:00
82813,Big 5,2013-05-30 00:00:00
82814,K-Mart,2013-05-30 00:00:00
82815,Walmart,2013-05-30 00:00:00
82816,Costco,2013-05-31 00:00:00
82817,Target,2013-05-31 00:00:00
82818,Academy Sports,2013-06-01 00:00:00
82819,K-Mart,2013-06-01 00:00:00
82820,Sam 's Club,2013-06-01 00:00:00
82821,Big 5,2013-06-02 00:00:00
82822,Dick 's Sproting Goods,2013-06-02 00:00:00
82823,Target,2013-06-02 00:00:00
82824,Walmart,2013-06-02 00:00:00
82825,K-Mart,2013-06-03 00:00:00
82826,Sam 's Club,2013-06-03 00:00:00
82827,Academy Sports,2013-06-04 00:00:00
82828,Costco,2013-06-04 00:00:00
82829,Dick 's Sproting Goods,2013-06-04 00:00:00
82830,Walmart,2013-06-04 00:00:00
82831,Target,2013-06-05 00:00:00
82832,Academy Sports,2013-06-06 00:00:00
82833,Costco,2013-06-06 00:00:00
82834,K-Mart,2013-06-06 00:00:00
82835,Sam 's Club,2013-06-06 00:00:00
82836,Walmart,2013-06-06 00:00:00
82837,Dick 's Sproting Goods,2013-06-07 00:00:00
82838,K-Mart,2013-06-08 00:00:00
82839,Target,2013-06-08 00:00:00
82840,Walmart,2013-06-08 00:00:00
82841,Academy Sports,2013-06-09 00:00:00
82842,Costco,2013-06-09 00:00:00
82843,Sam 's Club,2013-06-09 00:00:00
82844,K-Mart,2013-06-10 00:00:00
82845,Big 5,2013-06-11 00:00:00
82846,Costco,2013-06-11 00:00:00
82847,Walmart,2013-06-11 00:00:00
82848,Academy Sports,2013-06-12 00:00:00
82849,Sam 's Club,2013-06-12 00:00:00
82850,Target,2013-06-12 00:00:00
82851,Costco,2013-06-13 00:00:00
82852,K-Mart,2013-06-13 00:00:00
82853,Academy Sports,2013-06-14 00:00:00
82854,Sam 's Club,2013-06-14 00:00:00
82855,Walmart,2013-06-14 00:00:00
82856,Dick 's Sproting Goods,2013-06-15 00:00:00
82857,Academy Sports,2013-06-16 00:00:00
82858,Target,2013-06-16 00:00:00
82859,Big 5,2013-06-17 00:00:00
82860,Costco,2013-06-17 00:00:00
82861,Sam 's Club,2013-06-17 00:00:00
82862,Academy Sports,2013-06-18 00:00:00
82863,K-Mart,2013-06-18 00:00:00
82864,Target,2013-06-18 00:00:00
82865,Walmart,2013-06-18 00:00:00
82866,Big 5,2013-06-19 00:00:00
82867,Academy Sports,2013-06-20 00:00:00
82868,Costco,2013-06-20 00:00:00
82869,Dick 's Sproting Goods,2013-06-20 00:00:00
82870,K-Mart,2013-06-20 00:00:00
82871,Sam 's Club,2013-06-20 00:00:00
82872,Target,2013-06-20 00:00:00
82873,Big 5,2013-06-21 00:00:00
82874,Walmart,2013-06-21 00:00:00
82875,Costco,2013-06-22 00:00:00
82876,Dick 's Sproting Goods,2013-06-23 00:00:00
